word_0,hits_0,word_1,hits_1,word_2,hits_2,word_3,hits_3,word_4,hits_4
salet,BBBBY,north,YYBYY,thong,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YYYYB,intro,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YYYYY,thorn,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBBGB,cheek,BBBGB,gooey,GGGGG,     ,     
salet,BBBGB,diner,BBBGB,cheek,GBBGB,covey,GGGGG,     ,     
salet,BBBGB,diner,BBBGB,cheek,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBBGB,cheek,YBYGB,emcee,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BBBGG,ember,BBBGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BBBGG,ember,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BBBGG,ember,YBBGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BBGGG,fever,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BGBGG,joker,BGBGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BGBGG,joker,BGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BGBGG,joker,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BGGGG,cover,BGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BGGGG,cover,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,BYBGG,offer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,GGBGG,homer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,BBBGG,hover,YBBGG,cheer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBGGG,buyer,BBGGG,foyer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBGGG,buyer,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,BBYGG,cyber,BGBGG,hyper,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BBYGG,cyber,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,BGBGG,freer,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,BYBGG,roger,GBBGG,refer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BYBGG,roger,GGBGG,rover,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BYBGG,roger,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,BYBGG,roger,YBBGG,purer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,BYBGG,roger,YGBGG,corer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,GBBGG,wooer,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,YBBGG,power,BBGGG,fewer,GGGGG
salet,BBBGB,diner,BBBGG,wryer,YBBGG,power,BGGGG,cower,BGGGG
salet,BBBGB,diner,BBBGG,wryer,YBBGG,power,BGGGG,cower,GGGGG
salet,BBBGB,diner,BBBGG,wryer,YBBGG,power,GGGGG,     ,     
salet,BBBGB,diner,BBBGG,wryer,YYBGG,rower,GGGGG,     ,     
salet,BBBGB,diner,BBBGY,puree,BBYGY,creek,GGGGG,     ,     
salet,BBBGB,diner,BBBGY,puree,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBBGY,puree,YBYGY,creep,GGGGG,     ,     
salet,BBBGB,diner,BBBGY,puree,YGYGG,rupee,GGGGG,     ,     
salet,BBBGB,diner,BBGGB,money,BGGGG,boney,BGGGG,honey,GGGGG
salet,BBBGB,diner,BBGGB,money,BGGGG,boney,GGGGG,     ,     
salet,BBBGB,diner,BBGGB,money,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBGGG,goner,BYGGG,owner,GGGGG,     ,     
salet,BBBGB,diner,BBGGG,goner,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBGGY,renew,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBYGB,women,BBBGG,queen,GGGGG,     ,     
salet,BBBGB,diner,BBYGB,women,BBGGG,hymen,GGGGG,     ,     
salet,BBBGB,diner,BBYGB,women,BGBGG,coven,GGGGG,     ,     
salet,BBBGB,diner,BBYGB,women,GGBGG,woken,GGBGG,woven,GGGGG
salet,BBBGB,diner,BBYGB,women,GGBGG,woken,GGGGG,     ,     
salet,BBBGB,diner,BBYGB,women,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBYGG,never,GGBGG,newer,GGGGG,     ,     
salet,BBBGB,diner,BBYGG,never,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BBYGY,green,BGGGG,preen,GGGGG,     ,     
salet,BBBGB,diner,BBYGY,green,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGBGB,bicep,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGBGG,river,BGBGG,fiber,BGBGG,piper,GGGGG
salet,BBBGB,diner,BGBGG,river,BGBGG,fiber,GGBGG,fixer,GGGGG
salet,BBBGB,diner,BGBGG,river,BGBGG,fiber,GGGGG,     ,     
salet,BBBGB,diner,BGBGG,river,BGGGG,giver,GGGGG,     ,     
salet,BBBGB,diner,BGBGG,river,BGYGG,viper,GGGGG,     ,     
salet,BBBGB,diner,BGBGG,river,GGBGG,riper,GGGGG,     ,     
salet,BBBGB,diner,BGBGG,river,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGGGB,piney,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGGGG,finer,BGGGG,miner,GGGGG,     ,     
salet,BBBGB,diner,BGGGG,finer,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGYGB,given,BGYGG,vixen,GGGGG,     ,     
salet,BBBGB,diner,BGYGB,given,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGYGG,nicer,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BGYGY,ripen,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BYBGB,chief,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BYBGG,crier,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BYBGY,brief,BGGGG,grief,GGGGG,     ,     
salet,BBBGB,diner,BYBGY,brief,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BYGGG,inner,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,BYYGG,infer,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GBBGB,dopey,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GBBGG,defer,GBBGG,dryer,GGGGG,     ,     
salet,BBBGB,diner,GBBGG,defer,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GBYGB,dozen,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GGBGB,dicey,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GGBGG,diver,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBGB,diner,GYBGG,drier,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,GYBGY,dried,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YBBGB,embed,BYBGY,modem,GGGGG,     ,     
salet,BBBGB,diner,YBBGB,embed,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YBBGG,odder,BBGGG,ruder,GGGGG,     ,     
salet,BBBGB,diner,YBBGG,odder,BGGGG,udder,GGGGG,     ,     
salet,BBBGB,diner,YBBGG,odder,GBGGG,order,GGGGG,     ,     
salet,BBBGB,diner,YBBGG,odder,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YBBGY,breed,BGGGG,greed,BGGGG,creed,BGGGG
salet,BBBGB,diner,YBBGY,breed,BGGGG,greed,BGGGG,creed,GGGGG
salet,BBBGB,diner,YBBGY,breed,BGGGG,greed,GGGGG,     ,     
salet,BBBGB,diner,YBBGY,breed,BYBGY,rodeo,GGGGG,     ,     
salet,BBBGB,diner,YBBGY,breed,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YBYGB,unfed,BGBGG,kneed,GGGGG,     ,     
salet,BBBGB,diner,YBYGB,unfed,GGBGG,unwed,GGGGG,     ,     
salet,BBBGB,diner,YBYGB,unfed,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YBYGG,under,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YGBGB,video,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YGBGG,wider,BGGGG,cider,BGGGG,rider,GGGGG
salet,BBBGB,diner,YGBGG,wider,BGGGG,cider,GGGGG,     ,     
salet,BBBGB,diner,YGBGG,wider,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YGYGB,widen,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YYBGY,pried,BGGGG,cried,BGGGG,fried,GGGGG
salet,BBBGB,diner,YYBGY,pried,BGGGG,cried,GGGGG,     ,     
salet,BBBGB,diner,YYBGY,pried,GGGGG,     ,     ,     ,     
salet,BBBGB,diner,YYYGB,index,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,BBBGG,duvet,BBBGG,comet,GGGGG,     ,     
salet,BBBGG,beret,BBBGG,duvet,BBBGG,comet,YYBGG,octet,GGGGG
salet,BBBGG,beret,BBBGG,duvet,BBGGG,covet,GGGGG,     ,     
salet,BBBGG,beret,BBBGG,duvet,BGBGG,quiet,GGGGG,     ,     
salet,BBBGG,beret,BBBGG,duvet,BYBGG,unmet,GGGGG,     ,     
salet,BBBGG,beret,BBBGG,duvet,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,BBYGG,rivet,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,BGBGG,tenet,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,BYBGG,tweet,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,BYGGG,egret,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,BYYGG,greet,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,GGBGG,beget,GGGGG,     ,     ,     ,     
salet,BBBGG,beret,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBGY,outer,BBGGG,deter,BBGGG,inter,GGGGG,     ,     
salet,BBBGY,outer,BBGGG,deter,BGGGG,meter,GGGGG,     ,     
salet,BBBGY,outer,BBGGG,deter,BYGGG,enter,GGGGG,     ,     
salet,BBBGY,outer,BBGGG,deter,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,BBYGB,tepee,GBBGB,thief,GGGGG,     ,     
salet,BBBGY,outer,BBYGB,tepee,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,BBYGB,tepee,GYBGB,tweed,GGGGG,     ,     
salet,BBBGY,outer,BBYGG,tiger,GGBGG,timer,GGGGG,     ,     
salet,BBBGY,outer,BBYGG,tiger,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,BBYGG,tiger,YBBGG,ether,GGGGG,     ,     
salet,BBBGY,outer,BBYGY,three,GBYGB,tried,GGGGG,     ,     
salet,BBBGY,outer,BBYGY,three,GGGGB,threw,GGGGG,     ,     
salet,BBBGY,outer,BBYGY,three,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,BGYGG,tuber,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,BYGGG,utter,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,BYYGG,truer,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,GBGGB,often,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,GBGGG,otter,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,GBYGG,other,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBGY,outer,YBGGB,totem,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,YBGGG,voter,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,YBYGB,token,GGGGG,     ,     ,     ,     
salet,BBBGY,outer,YBYGG,tower,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBBG,queue,BBBBG,chime,BBYBG,pixie,GGGGG
salet,BBBYB,drone,BBBBG,queue,BBBBG,chime,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BBBGG,imbue,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BBGBG,piece,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BBYBG,femme,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BGBBG,juice,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BGBGG,fugue,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBBG,queue,YBBGG,pique,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BBGGY,check,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BGBBG,weigh,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BGGBB,geeky,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BYBBB,equip,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,GGGBB,beefy,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBGG,penne,BBBGG,whine,GGGGG,     ,     
salet,BBBYB,drone,BBBGG,penne,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBGY,eking,GBGGG,eying,GGGGG,     ,     
salet,BBBYB,drone,BBBGY,eking,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBGY,eking,YBBGB,penny,GGGGG,     ,     
salet,BBBYB,drone,BBBGY,eking,YBGGG,being,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,BBGBG,binge,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,BBGGG,mince,BGGGG,wince,GGGGG
salet,BBBYB,drone,BBBYG,hence,BBGGG,mince,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,BBYBG,knife,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,BGGBG,genie,BGGBG,venue,GGGGG
salet,BBBYB,drone,BBBYG,hence,BGGBG,genie,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,BGGGG,fence,BGGGG,pence,GGGGG
salet,BBBYB,drone,BBBYG,hence,BGGGG,fence,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,BYYGG,niece,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,GBGBG,hinge,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,hence,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBYG,hence,YBYYG,niche,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BGYYG,feign,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BGYYY,neigh,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BYBBY,enemy,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BYBYY,ennui,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,GGBBY,bench,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,GGGBG,begun,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGBG,evoke,BBGBG,biome,GBGBG,booze,GGGGG
salet,BBBYB,drone,BBGBG,evoke,BBGBG,biome,GGGGG,     ,     
salet,BBBYB,drone,BBGBG,evoke,BBGGG,choke,GGGGG,     ,     
salet,BBBYB,drone,BBGBG,evoke,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGBY,epoch,GGGBB,epoxy,GGGGG,     ,     
salet,BBBYB,drone,BBGBY,epoch,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGGG,ozone,BBGGG,phone,GGGGG,     ,     
salet,BBBYB,drone,BBGGG,ozone,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGGY,ebony,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGYG,gnome,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYBG,coupe,BGBBG,movie,GGGGG,     ,     
salet,BBBYB,drone,BBYBG,coupe,BGGBG,gouge,GGGGG,     ,     
salet,BBBYB,drone,BBYBG,coupe,BGYBG,vogue,GGGGG,     ,     
salet,BBBYB,drone,BBYBG,coupe,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYBG,coupe,YGBBG,voice,GGGGG,     ,     
salet,BBBYB,drone,BBYBY,gecko,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYGG,opine,GBGGG,ovine,GGGGG,     ,     
salet,BBBYB,drone,BBYGG,opine,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYYG,ounce,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYYY,enjoy,GGBGG,envoy,GGGGG,     ,     
salet,BBBYB,drone,BBYYY,enjoy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYYY,enjoy,YYBGB,venom,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,crepe,BGBBG,bribe,BGGBG,grime,GGGGG
salet,BBBYB,drone,BGBBG,crepe,BGBBG,bribe,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,crepe,BGBGG,gripe,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,crepe,BGBYG,prime,GGGBG,prize,GGGGG
salet,BBBYB,drone,BGBBG,crepe,BGBYG,prime,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,crepe,GGBBG,crime,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,crepe,GGGBG,creme,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,crepe,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGBBG,crepe,YGBYG,price,GGGGG,     ,     
salet,BBBYB,drone,BGBBY,wreck,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGBGG,brine,BGBGG,prune,GGGGG,     ,     
salet,BBBYB,drone,BGBGG,brine,BGGGG,urine,GGGGG,     ,     
salet,BBBYB,drone,BGBGG,brine,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGGBG,prove,BGGBG,broke,BGGBG,froze,GGGGG
salet,BBBYB,drone,BGGBG,prove,BGGBG,broke,GGGGG,     ,     
salet,BBBYB,drone,BGGBG,prove,BGGGG,grove,GGGGG,     ,     
salet,BBBYB,drone,BGGBG,prove,GGGBG,probe,GGGGG,     ,     
salet,BBBYB,drone,BGGBG,prove,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGGBG,prove,YGGBG,grope,GGGGG,     ,     
salet,BBBYB,drone,BGGGG,crone,BGGGG,prone,GGGGG,     ,     
salet,BBBYB,drone,BGGGG,crone,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGYBY,error,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBBG,verge,BBGGG,purge,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BBYBG,rhyme,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BGGBG,eerie,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BGGGG,merge,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BYYBG,where,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,GGGBG,verve,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBBG,verge,YBGBG,curve,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,YGYBG,revue,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,BGGBB,perch,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,BGGBG,jerky,BGGBG,mercy,GGGGG
salet,BBBYB,drone,BYBBY,ferry,BGGBG,jerky,BGGGG,perky,GGGGG
salet,BBBYB,drone,BYBBY,ferry,BGGBG,jerky,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,BGGGG,berry,BGGGG,merry,GGGGG
salet,BBBYB,drone,BYBBY,ferry,BGGGG,berry,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,BGYYB,recur,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,BYBGG,every,BBGGG,query,GGGGG
salet,BBBYB,drone,BYBBY,ferry,BYBGG,every,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBBY,ferry,GGYBB,femur,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,ferry,GYBGG,fiery,GGGGG,     ,     
salet,BBBYB,drone,BYBYG,genre,BGYYG,nerve,GGGGG,     ,     
salet,BBBYB,drone,BYBYG,genre,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBYY,reign,GGBBG,rerun,GGGGG,     ,     
salet,BBBYB,drone,BYBYY,reign,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYGBG,chore,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYYBG,forge,BGGGG,gorge,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,BGYGG,rouge,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,BGYYG,rogue,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,BYYBG,ombre,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,GGGBG,force,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYYGG,borne,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYYYY,heron,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBBG,deuce,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBBY,debug,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBYG,dunce,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBYY,deign,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBYY,deign,GGYBY,denim,GGGGG,     ,     
salet,BBBYB,drone,GBGBG,diode,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBYBG,dodge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBYBY,decoy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBYYY,demon,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GGBBG,drive,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GGGBG,drove,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBYB,drone,GYBBG,dirge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GYBBY,decry,GGBYB,demur,GGGGG,     ,     
salet,BBBYB,drone,GYBBY,decry,GGBYG,derby,GGGGG,     ,     
salet,BBBYB,drone,GYBBY,decry,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GYYBY,decor,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBBG,budge,BBGGG,hedge,BBGGG,midge,GGGGG
salet,BBBYB,drone,YBBBG,budge,BBGGG,hedge,BGGGG,wedge,GGGGG
salet,BBBYB,drone,YBBBG,budge,BBGGG,hedge,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,budge,BBYBG,chide,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,budge,BGGGG,fudge,BGGGG,judge,GGGGG
salet,BBBYB,drone,YBBBG,budge,BGGGG,fudge,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,budge,BGYYG,guide,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,budge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBBY,edify,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBBY,edify,YYBBG,weedy,GGGGG,     ,     
salet,BBBYB,drone,YBBBY,edify,YYYBB,medic,GGGGG,     ,     
salet,BBBYB,drone,YBBGY,fiend,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBYG,nudge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBYG,nudge,YYGBG,undue,GGGGG,     ,     
salet,BBBYB,drone,YBBYY,needy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBYBG,oxide,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBYYY,endow,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YGBBG,pride,BGBGG,crude,GGGGG,     ,     
salet,BBBYB,drone,YGBBG,pride,BGGGG,bride,GGGGG,     ,     
salet,BBBYB,drone,YGBBG,pride,GGBGG,prude,GGGGG,     ,     
salet,BBBYB,drone,YGBBG,pride,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YGGBG,erode,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YGYBY,credo,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYBBG,ridge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYBBY,reedy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYBBY,reedy,YGBYB,weird,GGGGG,     ,     
salet,BBBYB,drone,YYBYY,nerdy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYYBG,horde,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BBGBG,eject,GBGBG,event,GGGGG,     ,     
salet,BBBYG,freit,BBGBG,eject,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BBGYG,inept,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BBYBG,debut,GGBBG,depot,GGGGG,     ,     
salet,BBBYG,freit,BBYBG,debut,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BBYGG,debit,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BBYYG,edict,GBGGG,evict,GGGGG,     ,     
salet,BBBYG,freit,BBYYG,edict,GBYBG,eight,GGGGG,     ,     
salet,BBBYG,freit,BBYYG,edict,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BGGBG,crept,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BGGBG,crept,YGGBG,erect,GGGGG,     ,     
salet,BBBYG,freit,BGYBG,erupt,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BYGBG,exert,BBGGG,overt,GGGGG,     ,     
salet,BBBYG,freit,BYGBG,exert,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BYGYG,inert,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BYYBG,rebut,GGBGG,recut,GGGGG,     ,     
salet,BBBYG,freit,BYYBG,rebut,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BYYGG,merit,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,BYYGG,merit,YGYGG,remit,GGGGG,     ,     
salet,BBBYG,freit,YBGBG,theft,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,YBYGG,befit,GGGGG,     ,     ,     ,     
salet,BBBYG,freit,YYYGG,refit,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBBGG,chute,BBYGG,quote,GGGGG,     ,     
salet,BBBYY,trite,BBBGG,chute,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBBGY,depth,BGBGY,hefty,GGGGG,     ,     
salet,BBBYY,trite,BBBGY,depth,BYGGB,empty,GGGGG,     ,     
salet,BBBYY,trite,BBBGY,depth,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBGGG,quite,BBGGG,white,GGGGG,     ,     
salet,BBBYY,trite,BBGGG,quite,BYGGG,unite,GGGGG,     ,     
salet,BBBYY,trite,BBGGG,quite,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBGGY,deity,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBYGY,piety,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BGBGG,brute,BGBGG,wrote,GGGGG,     ,     
